DocID,Title,Authors,Category
033411,A critical history of Greek philosophy,"Stace, W. T. (Walter Terence), 1886-1967",B
033416,Rambles in Womanland,"O'Rell, Max, 1848-1903",H
033420,The Expositor's Bible: The Book of Exodus,"Chadwick, G. A. (George Alexander), 1840-1923; Nicoll, W. Robertson (William Robertson), Sir, 1851-1923 [Editor]",B
033431,"The Dangerous Classes of New York, and Twenty Years' Work Among Them","Brace, Charles Loring, 1826-1890",H
033448,Saint Bonaventure: The Seraphic Doctor Minister-General of the Franciscan Order,"Costelloe, Laurence",B
033467,"Narrative of a Second Expedition to the Shores of the Polar Sea, in the Years 1825, 1826, and 1827","Franklin, John, 1786-1847; Richardson, John, Sir, 1787-1865",G
033472,"With the World's Great Travellers, Volume 2","Morris, Charles, 1833-1922 [Editor]; Leigh, Oliver Herbrand Gordon [Editor]",G
033479,The Opium Monopoly,"La Motte, Ellen N. (Ellen Newbold), 1873-1961",H
033492,The Christian Use of the Psalter,"Whitham, A. R. (Arthur Richard), 1863-1930",B
033506,The Death-Blow to Spiritualism: Being the True Story of the Fox Sisters,"Davenport, Reuben Briggs, -1932",B
033515,Misread Passages of Scriptures,"Brown, James Baldwin, 1820-1884",B
033520,"Wondrous Love, and other Gospel addresses","Moody, Dwight Lyman, 1837-1899",B
033524,"The Belief in Immortality and the Worship of the Dead, Volume 2 (of 3)
The Belief Among the Polynesians","Frazer, James George, 1854-1941",B
033549,Underground Man,"Tarde, Gabriel de, 1843-1904; Wells, H. G. (Herbert George), 1866-1946 [Author of introduction, etc.]; Brereton, Cloudesley, 1863-1937 [Translator]",H
033586,Drugging a Nation: The Story of China and the Opium Curse,"Merwin, Samuel, 1874-1936",H
033587,Six Thousand Country Churches,"Gill, Charles Otis, 1868-1937?; Pinchot, Gifford, 1865-1946",B
033596,"Mary, Help of Christians, and the Fourteen Saints Invoked as Holy Helpers
Instructions, Novenas and Prayers with Thoughts of the Saints for Every Day in the Year; To Which is Added an Appendix on the Reasonableness of Catholic Ceremonies and Practices","Hammer, Bonaventure, 1842-1917 [Compiler]; Burke, John J. (John James), 1857-1945 [Contributor]",B
033628,Emma Goldman: Biographical Sketch,"Madison, Charles Allan, 1895-1985",H
033638,Constitution of the State of North Carolina and Copy of the Act of the General Assembly Entitled An Act to Amend the Constitution of the State of North Carolina,North Carolina,J
033649,Thoughts and Counsels of the Saints for Every Day of the Year,"Hammer, Bonaventure, 1842-1917 [Compiler]",B
033671,"Mary, the Help of Christians
Novenas in Preparation for the Principal Feasts of the Blessed Virgin","Hammer, Bonaventure, 1842-1917",B
033672,The Essential Faith of the Universal Church; Deduced from the Sacred Records,"Martineau, Harriet, 1802-1876",B
033676,General Catholic Devotions,"Hammer, Bonaventure, 1842-1917 [Compiler]",B
033677,The Sources of Religious Insight,"Royce, Josiah, 1855-1916",B
033678,Reasonableness of Catholic Ceremonies and Practices,"Burke, John J. (John James), 1857-1945",B
033700,The Modern Woman's Rights Movement: A Historical Survey,"Schirmacher, Käthe, 1865-1930; Eckhardt, Carl Conrad, 1878- [Translator]",H
033701,Fraternal Charity,"Valuy, Benôit, 1808-1869",B
033706,The Future of Road-making in America,"Hulbert, Archer Butler, 1873-1933",H
033716,"Manners and Rules of Good Society; Or, Solecisms to be Avoided",Anonymous,B
033727,Creative Intelligence: Essays in the Pragmatic Attitude,"Dewey, John, 1859-1952; Bode, Boyd Henry, 1873-1953; Brown, Harold Chapman, 1879-1943; Kallen, Horace Meyer, 1882-1974; Mead, George H.; Moore, Addison Webster, 1866-1930; Stuart, Henry Waldgrave, 1870-1951; Tufts, James Hayden, 1862-1942",B
033737,"The Curtezan unmasked; or, The Whoredomes of Jezebel Painted to the Life
With Antidotes against them, or Heavenly Julips to cool Men in the Fever of Lust.",Anonymous,B
033741,The Acquisitive Society,"Tawney, R. H. (Richard Henry), 1880-1962",H
033742,Dialogues on the Supersensual Life,"Böhme, Jakob, 1575-1624; Holland, Bernard [Editor]; Law, William, 1686-1761 [Translator]",B
033760,"Fossil Ice Crystals: An Instance of the Practical Value of ""Pure Science""","Udden, Johan August, 1859-1932",G
033765,"The Church of England cleared from the charge of Schism
Upon Testimonies of Councils and Fathers of the first six centuries","Allies, T. W. (Thomas William), 1813-1903",B
033825,An Atheist Manifesto,"Lewis, Joseph, 1889-1968",B
033835,"Journal of Voyages
Containing an Account of the Author's being Twice Captured by the English and Once by Gibbs the Pirate...","Dunham, Jacob, 1779-",G
033836,"The New Conspiracy Against the Jesuits Detected and Briefly Exposed
with a short account of their institute; and observations on the danger of systems of education independent of religion","Dallas, Robert Charles, 1754-1824",B
033870,Chess Fundamentals,"Capablanca, José Raúl, 1888-1942",G
033887,Fairy and Folk Tales of the Irish Peasantry,"Yeats, W. B. (William Butler), 1865-1939 [Editor]",G
033920,The Menace of Prohibition,"Wightman, Lulu",H
033944,How to Observe: Morals and Manners,"Martineau, Harriet, 1802-1876",H
033946,"A Stiptick for a Bleeding Nation
Or, a safe and speedy way to restore publick credit, and pay the national debts",Unknown,H
033950,"Brother Francis; Or, Less than the Least","Douglas, Eileen; Booth, William, 1829-1912 [Author of introduction, etc.]",B
033952,What you can do with your will power,"Conwell, Russell H., 1843-1925",B
033956,True Politeness: A Hand-book of Etiquette for Ladies,Anonymous,B
033960,What a Young Husband Ought to Know,"Stall, Sylvanus, 1847-1915",H
033998,The Story of Our Hymns,"Ryden, Ernest Edwin",B
034005,Curious Punishments of Bygone Days,"Earle, Alice Morse, 1851-1911",H
034007,The Postage Stamp in War,"Melville, Frederick John, 1882-1940",H
034011,The Development of Rates of Postage: An Historical and Analytical Study,"Smith, A. D. (Alfred Daniel); Samuel, Herbert Louis Samuel, Viscount, 1870-1963 [Author of introduction, etc.]",H
034012,Labor and Freedom: The Voice and Pen of Eugene V. Debs,"Debs, Eugene V. (Eugene Victor), 1855-1926",H
034019,"The Popes and Science
The History of the Papal Relations to Science During the Middle Ages and Down to Our Own Time","Walsh, James J. (James Joseph), 1865-1942",B
034022,An Essay in Aid of a Grammar of Assent,"Newman, John Henry, 1801-1890",B
034028,Races and Immigrants in America,"Commons, John R. (John Rogers), 1862-1945",J
034060,"Prisoners of Poverty: Women Wage-Workers, Their Trades and Their Lives","Campbell, Helen, 1839-1918",H
034080,"A Historical Geography of the British Colonies, Vol. V
Canada—Part I, Historical","Lucas, Charles Prestwood, Sir, 1853-1931",J
034112,In Jail with Charles Dickens,"Trumble, Alfred",H
034120,"Farthest North, Vol. II
Being the Record of a Voyage of Exploration of the Ship 'Fram' 1893-1896","Nansen, Fridtjof, 1861-1930; Sverdrup, Otto Neumann, 1854-1930 [Contributor]",G
034125,"The Sarva-Darsana-Samgraha
Or, Review of the Different Systems of Hindu Philosophy","Madhava, -1386; Cowell, Edward B. (Edward Byles), 1826-1903 [Translator]; Gough, Archibald Edward, 1845- [Translator]",B
034167,A Lady's Captivity among Chinese Pirates in the Chinese Seas,"Loviot, Fanny; Edwards, Amelia B., 1831-1892 [Translator]",G
034170,"Heathen mythology, Illustrated by extracts from the most celebrated writers, both ancient and modern",Various,B
034172,"Peter's Rock in Mohammed's Flood, from St. Gregory the Great to St. Leo III","Allies, T. W. (Thomas William), 1813-1903",B
034179,A Cursory History of Swearing,"Sharman, Julian",G
034180,"The Exploits and Triumphs, in Europe, of Paul Morphy, the Chess Champion","Edge, Frederick Milnes",G
034187,"A New Banking System
The Needful Capital for Rebuilding the Burnt District","Spooner, Lysander, 1808-1887",H
034191,John Knox,"Taylor, William M. (William Mackergo), 1829-1895",B
034194,"Higgins, a Man's Christian","Duncan, Norman, 1871-1916",B
034197,"The Bristol Royal Mail: Post, Telegraph, and Telephone","Tombs, Robert Charles, 1842-1923",H
034198,The will to doubt,"Lloyd, Alfred H. (Alfred Henry), 1864-1927",B
034201,"An Amicable Controversy with a Jewish Rabbi, on The Messiah's Coming
With an Entirely New Exposition of Zechariah, on the Messiah's Kingdom","Park, John Ranicar, 1778-1847",B
034258,Acres of Diamonds,"Conwell, Russell H., 1843-1925",B
034263,The Banshee,"O'Donnell, Elliott, 1872-1965",G
034267,"The Morality of Woman, and Other Essays","Key, Ellen, 1849-1926; Borthwick, Mamah Bouton, 1869-1914 [Translator]",H
034283,History of Modern Philosophy,"Benn, Alfred William, 1843-1915",B
034299,"Homo-Culture; Or, The Improvement of Offspring Through Wiser Generation","Holbrook, M. L. (Martin Luther), 1831-1902",H
034309,An Outline of Sexual Morality,"Ingram, Kenneth, 1882-1965",H
034325,The Zen Experience,"Hoover, Thomas, 1941-",B
034362,Joseph Smith as Scientist: A Contribution to Mormon Philosophy,"Widtsoe, John Andreas, 1872-1952",B
034373,"The Priestly Vocation
A Series of Fourteen Conferences Addressed to the Secular Clergy","Ward, Bernard, 1857-1920",B
034375,"Hocus Pocus Junior: The Anatomie of Legerdemain
Or, the art of jugling set forth in his proper colours, fully, plainly, and exactly, so that an ignorant person may thereby learn the full perfection of the same, after a little practise.","Unknown; Harper, Thomas, -1656 [Printer]; Mab, Ralph [Publisher]",G
034377,The Preaching Tours and Missionary Labours of George Müller (of Bristol),"Müller, Susannah Grace Sanger",H
034379,The Theory and Policy of Labour Protection,"Schäffle, A. (Albert), 1831-1903; Germany. Laws, statutes, etc.; Morant, A. C. [Editor]",H
034406,Prison Memoirs of an Anarchist,"Berkman, Alexander, 1870-1936",H
034447,"Across the Prairie in a Motor Caravan
A 3,000 Mile Tour by Two Englishwomen on Behalf of Religious Education","Hasell, Frances Hatton Eva, 1886-1974; Sayle, Iris Eugenie Friend",B
034455,Give Me Liberty: The Struggle for Self-Government in Virginia,"Wertenbaker, Thomas Jefferson, 1879-1966",J
034463,How to Invest Money,"Henry, George Garr, 1881-1917",H
034471,The Government of England (Vol. I),"Lowell, A. Lawrence (Abbott Lawrence), 1856-1943",J
034472,Origin and Early History of the Fashion Plate,"Nevinson, J. L. (John Lea)",G
034475,Materialized apparitions,"Brackett, Edward Augustus, 1818-1908",B
034478,The Modern Ku Klux Klan,"Fry, Henry P. (Henry Peck), 1881-1956",H
034511,The Supposed Autographa of John the Scot,"Rand, Edward Kennard, 1871-1945",B
034513,A Biographical Dictionary of Freethinkers of All Ages and Nations,"Wheeler, J. M. (Joseph Mazzini), 1850-1898",B
034534,Britain for the British,"Blatchford, Robert, 1851-1943",H
034557,Happiness in Purgatory,Anonymous,B
034563,Sober by Act of Parliament,"McKenzie, Fred A. (Fred Arthur), 1869-1931",H
034569,Life Everlasting,"Fiske, John, 1842-1901",B
034572,The Awakening of the Soul,"Ibn Tufayl, Muhammad ibn 'Abd al-Malik, 1105?-1185; Brönnle, Paul, 1867- [Translator]",B
034573,"Speeches, Addresses, and Occasional Sermons, Volume 1 (of 3)","Parker, Theodore, 1810-1860",B
034578,"The Life or Legend of Gaudama, the Buddha of the Burmese (Volume I)","Bigandet, Paul Ambroise, 1813-1894",B
034580,The Ego and His Own,"Stirner, Max, 1806-1856; Byington, Steven T. (Steven Tracy), 1868-1957 [Translator]",H
034632,Selected Sermons of Jonathan Edwards,"Edwards, Jonathan, 1703-1758; Gardiner, H. Norman (Harry Norman), 1855-1927 [Editor]",B
034634,A Narrative of the Death of Captain James Cook,"Samwell, David, 1751-1798; Cartwright, Bruce, 1882-1939 [Editor]",G
034637,"Speeches, Addresses, and Occasional Sermons, Volume 2 (of 3)","Parker, Theodore, 1810-1860",B
034655,"Folk Stories from Southern Nigeria, West Africa","Dayrell, Elphinstone, 1869-1917; Lang, Andrew, 1844-1912 [Author of introduction, etc.]",G
034656,Evolution,"Jevons, F. B. (Frank Byron), 1858-1936",B
034680,The Messiah in Moses and the Prophets,"Lord, Eleazar, 1788-1871",B
034683,Intra Muros,"Springer, Rebecca Ruter, 1832-1904",B
034688,"Speeches, Addresses, and Occasional Sermons, Volume 3 (of 3)","Parker, Theodore, 1810-1860",B
034704,"British Goblins: Welsh Folk-lore, Fairy Mythology, Legends and Traditions","Sikes, Wirt, 1836-1883; Thomas, T. H. (Thomas Henry), 1839-1915 [Illustrator]",G
034706,With God in the World: A Series of Papers,"Brent, Charles Henry, 1862-1929",B
034716,Through Nature to God,"Fiske, John, 1842-1901",B
034736,"True Christianity
A Treatise on Sincere Repentence, True Faith, the Holy Walk of the True Christian, Etc.","Arndt, Johann, 1555-1621; Schaeffer, Charles Frederick, 1807-1879 [Editor]; Böhm, Anton Wilhelm, 1673-1722 [Translator]",B
034743,Gamblers and Gambling,"Beecher, Henry Ward, 1813-1887",H
034745,Comrade Kropotkin,"Robinson, Victor, 1886-1947",H
034804,Lectures on the Origin and Growth of Religion as Illustrated by the Native Religions of Mexico and Peru,"Réville, Albert, 1826-1906; Wicksteed, Philip H. (Philip Henry), 1844-1927 [Translator]",B
034823,The Value of Money,"Anderson, Benjamin M. (Benjamin McAlester), 1886-1949",H
034839,The Short Constitution,"Wade, Martin J. (Martin Joseph), 1861-1931; Meyerholz, Charles H. (Charles Henry), 1876- [Annotator]; Russell, William F. (William Fletcher), 1890-1956",J
034845,The Evolution of Fashion,"Gardiner, Florence Mary",G
034855,The Abiding Presence of the Holy Ghost in the Soul,"Jarrett, Bede, 1881-1934",B
034856,My own story,"Pankhurst, Emmeline, 1858-1928",J
034859,The Origin of Finger-Printing,"Herschel, William James, 1833-1917",H
034863,Conversation: Its Faults and Its Graces,"Peabody, Andrew P. (Andrew Preston), 1811-1893 [Compiler]",B
034887,Australasian Democracy,"Walker, Henry de Rosenbach, 1867-1923",J
034901,On Liberty,"Mill, John Stuart, 1806-1873",J
034902,Basque Legends; With an Essay on the Basque Language,"Webster, Wentworth, 1829-1907; Vinson, Julien, 1843-1927? [Contributor]",G
034903,Dress design,"Hughes, Talbot, 1869-1942",G
034904,"Works of Martin Luther, with Introductions and Notes (Volume II)","Luther, Martin, 1483-1546; Spaeth, Adolph, 1839-1910 [Contributor]",B
034923,"Breaking with the Past; Or, Catholic Principles Abandoned at the Reformation","Gasquet, Francis Aidan, 1846-1929; Farley, John M. (John Murphy), 1842-1918 [Author of introduction, etc.]",B
034941,Bygone Church Life in Scotland,"Andrews, William, 1848-1908 [Editor]",B
034950,Rowing,"Lehmann, R. C. (Rudolf Chambers), 1856-1929; Blackmore, Edwin Gordon, 1837-1909 [Contributor]; Crum, W. E. (Walter Ewing), 1865-1944 [Contributor]; Davis, G. L. [Contributor]; Nickalls, Guy, 1866-1935 [Contributor]; Pitman, C. M. [Contributor]; Robinson, Bertram, 1870-1907 [Editor]",G
034979,Twentieth Century Socialism: What It Is Not; What It Is: How It May Come,"Kelly, Edmond, 1851-1909",H
034981,Orthodox Daily Prayers,Anonymous,B
034989,"An Examination of the Testimony of the Four Evangelists, by the Rules of Evidence Administered in Courts of Justice
With an Account of the Trial of Jesus","Greenleaf, Simon, 1783-1853",B
034994,"Morning and Evening Prayers for All Days of the Week
Together With Confessional, Communion, and Other Prayers and Hymns for Mornings and Evenings, and Other Occasions","Habermann, Johann, 1516-1590; Rausch, Emil H. [Translator]",B
035016,"A Letter to Grover Cleveland
On His False Inaugural Address, The Usurpations and Crimes of Lawmakers and Judges, and the Consequent Poverty, Ignorance, and Servitude Of The People","Spooner, Lysander, 1808-1887",J
035040,Notes of an Itinerant Policeman,"Flynt, Josiah, 1869-1907",H
035050,"Organizing and Building Up the Sunday School
Modern Sunday School Manuals","Hurlbut, Jesse Lyman, 1843-1930",B
035060,Santal Folk Tales,"Campbell, A., of the Santal mission",G
